Date,Open,High,Low,Close,Volume
2013-08-15,0.02,0.02,0.02,0.02,13583.0
2013-08-14,0.02,0.02,0.02,0.02,67317.0
2013-08-13,0.02,0.02,0.02,0.02,182960.0
2013-08-12,0.01,0.02,0.01,0.01,292788.0
2013-08-09,0.02,0.02,0.02,0.02,364248.0
2013-08-08,0.01,0.02,0.01,0.02,63098.0
2013-08-07,0.01,0.02,0.01,0.02,18645.0
2013-08-06,0.02,0.02,0.02,0.02,212512.0
2013-08-05,0.01,0.02,0.01,0.02,42833.0
2013-08-02,0.02,0.02,0.01,0.01,104700.0
2013-08-01,0.01,0.02,0.01,0.02,59750.0
2013-07-31,0.01,0.02,0.01,0.02,11003.0
2013-07-30,0.01,0.02,0.01,0.01,51158.0
2013-07-29,0.02,0.02,0.01,0.01,100100.0
2013-07-26,0.02,0.02,0.02,0.02,22014.0
2013-07-25,0.02,0.02,0.02,0.02,26576.0
2013-07-24,0.02,0.02,0.02,0.02,2065.0
2013-07-23,0.01,0.02,0.01,0.02,226485.0
2013-07-22,0.02,0.02,0.01,0.01,84935.0
2013-07-19,0.01,0.02,0.01,0.01,1412.0
2013-07-18,0.02,0.02,0.01,0.02,29070.0
2013-07-17,0.01,0.02,0.01,0.02,37818.0
2013-07-16,0.02,0.02,0.01,0.02,93800.0
2013-07-15,0.02,0.02,0.02,0.02,2920.0
2013-07-12,0.02,0.02,0.02,0.02,100.0
2013-07-11,0.02,0.02,0.02,0.02,126106.0
2013-07-10,0.02,0.02,0.02,0.02,20849.0
2013-07-09,0.02,0.02,0.02,0.02,5931.0
2013-07-08,0.02,0.02,0.02,0.02,14100.0
2013-07-05,0.02,0.02,0.02,0.02,50484.0
2013-07-03,0.02,0.02,0.02,0.02,3200.0
2013-07-02,0.02,0.02,0.02,0.02,10907.0
2013-07-01,0.02,0.02,0.02,0.02,10100.0
2013-06-28,0.02,0.02,0.02,0.02,4658.0
2013-06-27,0.02,0.02,0.02,0.02,2950.0
2013-06-26,0.02,0.02,0.02,0.02,68014.0
2013-06-25,0.02,0.02,0.02,0.02,23450.0
2013-06-24,0.02,0.02,0.02,0.02,15540.0
2013-06-21,0.02,0.02,0.02,0.02,111740.0
2013-06-20,0.02,0.02,0.02,0.02,52918.0
2013-06-19,0.02,0.02,0.02,0.02,52489.0
2013-06-18,0.01,0.02,0.01,0.02,80308.0
2013-06-17,0.02,0.02,0.02,0.02,23574.0
2013-06-14,0.01,0.02,0.01,0.02,22542.0
2013-06-13,0.01,0.01,0.01,0.01,2431.0
2013-06-12,0.02,0.02,0.01,0.01,3149.0
2013-06-11,0.01,0.02,0.01,0.02,88771.0
2013-06-10,0.02,0.02,0.02,0.02,56484.0
2013-06-07,0.01,0.01,0.01,0.01,168.0
2013-06-06,0.02,0.02,0.01,0.02,19250.0
2013-06-05,0.02,0.02,0.01,0.02,43559.0
2013-06-04,0.02,0.02,0.01,0.02,20474.0
2013-06-03,0.02,0.02,0.01,0.02,58742.0
2013-05-31,0.02,0.02,0.01,0.02,249415.0
2013-05-30,0.02,0.02,0.01,0.01,44056.0
2013-05-29,0.01,0.02,0.01,0.01,152892.0
2013-05-28,0.01,0.01,0.01,0.01,118175.0
2013-05-24,0.01,0.01,0.01,0.01,79694.0
2013-05-23,0.02,0.02,0.01,0.01,428997.0
2013-05-22,0.03,0.03,0.02,0.02,245720.0
2013-05-21,0.03,0.03,0.02,0.02,242402.0
2013-05-20,0.03,0.03,0.03,0.03,69070.0
2013-05-17,0.04,0.04,0.02,0.03,102043.0
2013-05-16,0.03,0.03,0.02,0.03,49601.0
2013-05-15,0.02,0.03,0.02,0.03,34206.0
2013-05-14,0.02,0.03,0.02,0.02,6502.0
2013-05-13,0.02,0.03,0.02,0.02,125499.0
2013-05-10,0.02,0.03,0.02,0.03,32308.0
2013-05-09,0.02,0.03,0.02,0.03,51929.0
2013-05-08,0.02,0.02,0.02,0.02,143850.0
2013-05-07,0.02,0.03,0.02,0.02,12609.0
2013-05-06,0.02,0.03,0.02,0.02,171733.0
2013-05-03,0.02,0.03,0.02,0.03,15790.0
2013-05-02,0.02,0.04,0.02,0.03,8165.0
2013-05-01,0.04,0.04,0.02,0.04,11298.0
2013-04-30,0.02,0.04,0.02,0.02,6458.0
2013-04-29,0.03,0.04,0.03,0.04,58319.0
2013-04-26,0.04,0.04,0.03,0.04,71115.0
2013-04-25,0.04,0.04,0.03,0.04,22896.0
2013-04-24,0.04,0.04,0.02,0.04,226740.0
2013-04-23,0.04,0.04,0.04,0.04,100.0
2013-04-22,0.04,0.04,0.04,0.04,101971.0
2013-04-19,0.04,0.04,0.04,0.04,6935.0
2013-04-18,0.03,0.04,0.03,0.04,64350.0
2013-04-17,0.04,0.04,0.04,0.04,5455.0
2013-04-16,0.04,0.04,0.04,0.04,64200.0
2013-04-15,0.04,0.04,0.04,0.04,9293.0
2013-04-12,0.04,0.04,0.04,0.04,2355.0
2013-04-11,0.04,0.04,0.04,0.04,29484.0
2013-04-10,0.04,0.04,0.04,0.04,122323.0
2013-04-09,0.04,0.04,0.04,0.04,177118.0
2013-04-08,0.04,0.04,0.04,0.04,3093.0

